country,year,gdp_per_capita,investment_rate,population_growth,school_enrollment,gdp_pc_t10,growth_10y_avg,n_g_delta,ln_y0,ln_s,ln_ngd,ln_h
PNG,1990,1892.30679279448,24.4424972368507,2.61054096368867,12.8674402236938,1989.57882204274,0.005012635899710816,0.0761054096368867,7.545551889106294,-1.4088468786373267,-2.575635930742337,2.5547001070079514
POL,2000,7401.57697647848,24.6999676719407,-1.04433539837844,100.596076965332,10808.3975674238,0.03786303020960293,0.0395566460162156,8.909448361418155,-1.3983682511833282,-3.230021558020636,4.611113260536792
POL,2010,10808.3975674238,20.8586688863455,-0.285609121534849,100.207778930664,15090.2228440113,0.03337236558001209,0.04714390878465151,9.288078663514185,-1.5674005502278652,-3.0545504662725205,4.607245819675962
PRI,2010,28569.5077088001,9.16037905577584,-0.427201373092374,87.0993194580078,28144.7223184239,-0.0014980132280165038,0.04572798626907626,10.260095264022814,-2.390282626523332,-3.0850447775086,4.467049070487035
PRT,2000,18822.0933092937,28.7766387963597,0.702859953319024,108.372886657715,19698.6836791397,0.004552045931038862,0.05702859953319024,9.842786634865467,-1.245606280912898,-2.8642023907838006,4.685577934635741
PRT,2010,19698.6836791397,21.1994526798182,0.0459100367184907,107.523330688477,19778.7139525722,0.0004054491322513343,0.05045910036718491,9.888307094175856,-1.5511948216330964,-2.9865921645610367,4.677707853680439
PRY,1990,4059.77343113365,17.8089132669601,2.71114328092203,32.9381713867188,4074.48953320457,0.0003618304003902395,0.0771114328092203,8.308882445899119,-1.7254711086863224,-2.5625037239427577,3.494632209751334
PRY,2000,4074.48953320457,17.3392448147808,1.93460053752763,64.4096298217773,5191.05014254362,0.02421905453927966,0.0693460053752763,8.312500749903021,-1.7521977672115001,-2.6686467348135845,4.165263153325661
PRY,2010,5191.05014254362,23.834958440668,1.16985801191993,73.1651100594436,6109.19608100826,0.016285917391009798,0.0616985801191993,8.554691295295818,-1.4340168409590863,-2.785494360990383,4.292718668806821
PSE,2000,2436.01207739636,31.5026891691395,2.55523569844846,76.0071334838867,2927.08101953403,0.018364337967048082,0.07555235698448459,7.798117586697776,-1.1550972733514804,-2.582929393073195,4.3308271975116925
PSE,2010,2927.08101953403,19.847131126375,2.59703221798976,89.1773371332236,2922.46801084844,-0.00015772188994107595,0.0759703221798976,7.981760966368257,-1.6171107169385566,-2.5774125125927876,4.49062693929203
PST,2000,34226.7039362383,24.4311059219751,0.506639541129563,100.300071716309,38170.9680272624,0.01090690711415938,0.05506639541129563,10.440761435220882,-1.4093130327305643,-2.8992156325204963,4.60816640998567
PST,2010,38170.9680272624,20.8322582188432,0.474124527896789,102.897079467773,41771.300719227,0.009013429067806732,0.05474124527896789,10.549830506362476,-1.5686675247409811,-2.9051378266519627,4.633729260199835
QAT,2010,72333.8027430124,31.6551222991847,0.491609879237911,98.150178716375,57769.5836053284,-0.022482915241996436,0.05491609879237911,11.189046833368163,-1.1502702084965521,-2.9019487349758,4.586498741570278
ROU,2000,4569.31124324524,19.6695811091698,-0.129440039806255,82.38330078125,7660.70667630517,0.05167417539795327,0.048705599601937447,8.427117759892157,-1.6260968497381454,-3.0219612739441755,4.411382755955304
ROU,2010,7660.70667630517,27.1890794202952,-0.593959183588628,102.467903137207,10854.049431887,0.034843399499658645,0.04406040816411372,8.94385951387169,-1.302354785206504,-3.122193673826207,4.629549609415046
RWA,2010,583.371416419483,20.5325011611394,2.52365134392041,32.4029083251953,826.391307701022,0.034824433807032394,0.0752365134392041,6.368824061409001,-1.583161132804591,-2.5871186148148655,3.4782481818931275
SAS,2000,758.133172484319,26.1066188065721,1.87010525668308,47.5083808898926,1222.51823014544,0.047780907391813884,0.0687010525668308,6.630859059504112,-1.3429813096874612,-2.6779907586655134,3.8609061352641394
SAS,2010,1222.51823014544,39.1895716886255,1.36549213990938,63.2981491088867,1806.99045389559,0.03907498743090896,0.0636549213990938,7.108668133422251,-0.9367595029348837,-2.7542786372647696,4.147856088736642
SDN,2010,1311.22314453125,20.3985392323003,2.41578933319134,39.6667785644531,1056.86474609375,-0.021565366117927986,0.0741578933319134,7.17871567868571,-1.5897068939615604,-2.601558765194997,3.68051402539204
SEN,1990,990.777522619822,14.5972584845911,2.86848639350223,14.357439994812,1048.37474052363,0.005650636653550656,0.0786848639350223,6.898490011265645,-1.9243364499337454,-2.5423044681673512,2.6642682743857145
SEN,2000,1048.37474052363,22.3732272873417,2.41009917724256,15.2092504501343,1153.53431121583,0.009558944468092,0.0741009917724256,6.954996377801152,-1.4973051523472036,-2.6023263625264037,2.7219038249868333
SEN,2010,1153.53431121583,20.0869466642817,2.38690195279185,37.1267013549805,1361.79143748646,0.016597052290307078,0.0738690195279185,7.050585822482072,-1.6051000015748453,-2.605461760469627,3.614336423816387
SLB,1990,1805.73206812837,7.54537821282825,3.11124698251204,13.3273401260376,1747.71796168688,-0.0032655172405021914,0.08111246982512041,7.498721366452946,-2.5842349674131944,-2.511918571047613,2.5898175738474882
SLB,2000,1747.71796168688,7.62912028660779,2.28927444576947,19.1796207427979,2058.95691648883,0.016388858827761865,0.0728927444576947,7.466066194047924,-2.573197643982697,-2.618766172249989,2.9538482956830405
SLB,2010,2058.95691648883,17.9438829858377,2.82139788482931,50.952808380127,1930.65510307199,-0.0064340126376981385,0.07821397884829309,7.629954782325543,-1.7179209098660284,-2.54830688975531,3.930899878466191
SLE,1990,992.259351903398,13.0059154757791,3.95613903304841,16.6202907562256,727.240914632596,-0.03107267120387993,0.0895613903304841,6.899984516565495,-2.0397658954259197,-2.4128309633604212,2.8106242836320154
SLV,2000,2964.89346881406,17.6690604559246,0.497012728838862,54.8399314880371,3398.49346060363,0.013649113137138614,0.05497012728838862,7.99459638121267,-1.733355072777871,-2.9009653815148573,4.004418605386935
SLV,2010,3398.49346060363,16.6715814032151,0.329632681613896,68.1448218125398,3808.53195436409,0.01139115674690494,0.05329632681613896,8.131087512584056,-1.7914646285049471,-2.9318878654545424,4.221635173047968
SRB,2000,3542.35365914848,9.06363107933195,-0.319524801286905,91.1882629394531,5690.70327182682,0.04740424566816674,0.04680475198713095,8.172546660661723,-2.4009003648413922,-3.06177054302663,4.512926192958935
SRB,2010,5690.70327182682,17.3241841893613,-0.402005900874718,91.4276275634766,6850.96742168834,0.018555603338449522,0.04597994099125282,8.64658911734339,-1.7530667306579835,-3.079550043004758,4.5155477037206415
SSA,1990,1379.94647152079,23.2262928921492,2.69259311685165,22.6359691619873,1300.93157211291,-0.005896410789410033,0.07692593116851651,7.229799988645897,-1.4598852347149234,-2.5649122529592026,3.1195401969356182
SSA,2000,1300.93157211291,22.8187914246268,2.61361550472722,25.4297409057617,1667.51820351409,0.02482558136285249,0.0761361550472722,7.170835880751796,-1.4775858041912413,-2.575232027762658,3.2359193908552553
SSA,2010,1667.51820351409,23.5572587441409,2.74695987259406,38.6344184875488,1613.92902099825,-0.0032664823594119596,0.0774695987259406,7.419091694380321,-1.4457361860903986,-2.557869694086598,3.654143549830544
SSF,1990,1279.18581775691,22.9477978307515,2.78401580624554,22.6459808349609,1197.83286103765,-0.0065709820702958945,0.0778401580624554,7.153979074651617,-1.4719482091726017,-2.5530978104993656,3.119982389603443
SSF,2000,1197.83286103765,22.8785984953851,2.65831046632059,25.4356002807617,1542.53215408965,0.025291134705261696,0.07658310466320589,7.088269253948658,-1.4749682759249616,-2.569378792318287,3.2361497785766087
SSF,2010,1542.53215408965,23.5907011298288,2.75588804167845,38.6372413635254,1529.24894566347,-0.000864859232564541,0.07755888041678449,7.341180601001275,-1.4443175715252818,-2.5567178837713813,3.654216613512191
SST,2000,8220.23901042675,23.8690562402233,0.56346741191941,59.234790802002,9921.82379714539,0.018813746957741274,0.0556346741191941,9.014354564321758,-1.432587283904388,-2.8889486368679407,4.081509051738496
SST,2010,9921.82379714539,23.6457548627131,1.00805671545675,70.7695770263672,10330.2244204664,0.004033725309628089,0.0600805671545675,9.202492033899171,-1.441986585567282,-2.812068831581342,4.259429205333464
SUR,2010,8603.90786745855,36.2044525973484,1.16234546951658,71.4902572631836,7213.10766669943,-0.017631662307515405,0.0616234546951658,9.059971782224588,-1.0159880747934853,-2.786712722874204,4.269561178362069
SVK,2000,8997.21199594319,27.8153225458448,-0.135376487794425,87.4875564575195,14596.1477776887,0.04838428919397959,0.04864623512205575,9.104670030098635,-1.279583146416446,-3.0231808603527557,4.4714965713364325
SVK,2010,14596.1477776887,25.3783368279954,0.0931912731899838,94.7793426513672,17763.8563847352,0.019640820971665286,0.05093191273189984,9.588512922038431,-1.371274256660931,-2.9772655826962,4.551551480994894
SVN,2000,16146.1216848394,29.0574911701523,0.29607496005045,102.752769470215,20444.1201295876,0.02360154394442162,0.052960749600504495,9.689435156458172,-1.2358938643274078,-2.9382042133654767,4.632325806494516
SVN,2010,20444.1201295876,22.5601344858632,0.43607948463593,98.5378189086914,22811.8050540778,0.010958285057554917,0.0543607948463593,9.925450595902388,-1.4889857981232,-2.912112067908387,4.59044042280034
SWE,2000,41561.7747635857,22.2311755975548,0.160575484575313,151.756378173828,48205.5492512742,0.01482932751574797,0.05160575484575313,10.634936147948784,-1.5036745760294803,-2.9641220846949357,5.022276459855864
SWE,2010,48205.5492512742,22.4219023210946,0.852524628765313,102.25106048584,51624.5811789573,0.006852379436788602,0.05852524628765313,10.783229423106263,-1.495131922653004,-2.8382970573670607,4.627431166368785
SYC,2000,11703.7535246117,24.9183939465335,0.892658566766174,76.5603332519531,12313.5566919249,0.0050791221086802455,0.05892658566766174,9.367664883405393,-1.3895639425191797,-2.8314629205913886,4.338079099955929
SYC,2010,12313.5566919249,37.0314238165867,2.79232906929128,70.6972427368164,17048.361729788,0.03253532873734475,0.0779232906929128,9.418456104492195,-0.9934033414483578,-2.552030388854364,4.258406572662769
TCD,1990,602.670685766624,6.75350745613147,2.76650764072333,6.07534980773926,530.600331270541,-0.012736185508691378,0.0776650764072333,6.401370921122324,-2.695108192930414,-2.555349589737519,1.8042395690897257
TCD,2000,530.600331270541,23.2739022193722,3.45886279310456,10.964280128479,956.953018715651,0.058974523196133166,0.0845886279310456,6.27400906603541,-1.457837529592625,-2.4699554430242014,2.3946427279571796
TCD,2010,956.953018715651,21.8544482247032,3.46077094768596,22.369271805704,884.980541933197,-0.007818863974668133,0.0846077094768596,6.863754297996742,-1.5207657050881545,-2.469729887953835,3.1076882227014817
TEA,1990,1085.41586339355,33.7839964544776,1.6165545825019,40.3148994445801,2157.91938010453,0.06871813097296284,0.066165545825019,6.989718476773608,-1.0851829733032456,-2.7155954073387365,3.6967211138905434
TEA,2000,2157.91938010453,30.3223471911258,1.00260715390457,58.4025802612305,4852.74429762631,0.08103998719664034,0.0600260715390457,7.6768997865032365,-1.1932852142548898,-2.8129762854882063,4.067360071413478
TEA,2010,4852.74429762631,42.2388539632697,0.745622555784235,82.7601089477539,8386.63950211,0.05470955246542904,0.05745622555784235,8.48729965846964,-0.8618296785095328,-2.85673191575698,4.415946169306562
TEC,2000,4430.11168037444,21.7616116652965,-0.0516989573263383,89.4128036499023,6986.9535552226,0.04556198384789294,0.04948301042673661,8.396180072738218,-1.525022701242305,-3.006125892024519,4.493263889485241
TEC,2010,6986.9535552226,24.1270496336655,0.369045723134963,92.3682632446289,8778.05956344465,0.02282107445451089,0.05369045723134963,8.851799911217148,-1.4218365834634308,-2.924519998447776,4.525783448269359
TGO,1990,703.623952029279,36.1405141327804,2.92706719938482,19.9296493530273,679.533421599502,-0.003483763643642934,0.0792706719938482,6.556244054394955,-1.0177556747829637,-2.5348870548907376,2.992208540142548
TGO,2000,679.533421599502,29.4974703074911,2.75685668978126,31.6074600219727,644.5632812645,-0.005283341379803108,0.07756856689781261,6.521406417958525,-1.2208656786076924,-2.5565929996040935,3.453393169375866
THA,2010,5059.35747831657,25.3566546340746,0.670617338343587,78.3943786621094,6035.18627737077,0.017636722558210315,0.05670617338343587,8.528994773648948,-1.3721289801807728,-2.8698721961604696,4.361752224047341
TJK,2000,429.537300984643,9.41400347008451,1.22252956506886,71.9670562744141,770.604105393791,0.05844661745921718,0.0622252956506886,6.062708585114621,-2.3629718744002743,-2.776993679422957,4.2762084625630665
TJK,2010,770.604105393791,23.8461818667509,2.13859732955825,83.9114990234375,1171.90127480359,0.04192079703663616,0.0713859732955825,6.647174759706793,-1.4335460709138308,-2.639653881378729,4.4297626603802245
TLA,2000,6609.80119656787,20.2047753294762,1.49578815559574,79.2825164794922,7913.95492804608,0.01800740704800834,0.0649578815559574,8.796308856231237,-1.5992512070702714,-2.734016195175916,4.373017631186647
TLA,2010,7913.95492804608,22.0405725234113,1.11973184926313,89.2030792236328,7684.38521376063,-0.002943727214806913,0.0611973184926313,8.97638292671132,-1.5122852254794514,-2.7936519059036637,4.490915559434461
TLS,2010,1195.38066079604,42.7178116804653,2.41648998363508,68.3026309590313,1947.83992943521,0.04882563508381095,0.0741648998363508,7.086219958240249,-0.8505542173563914,-2.6014642887589354,4.223948286464878
TON,2000,3866.68574867282,20.2585110596869,0.616444657597358,100.165519714355,3653.97801722796,-0.005658130258020755,0.05616444657597358,8.26015302341576,-1.596595181492732,-2.879471345476302,4.6068240148025446
TON,2010,3653.97801722796,29.15474136719,0.183594875501069,105.640548706055,4647.0076512901,0.024040705474905978,0.051835948755010686,8.203571720835553,-1.2325526323123315,-2.9596713790079088,4.660042281528042
TSA,2000,758.133172484319,26.1066188065721,1.87010525668308,47.5083808898926,1222.51823014544,0.047780907391813884,0.0687010525668308,6.630859059504112,-1.3429813096874612,-2.6779907586655134,3.8609061352641394
TSA,2010,1222.51823014544,39.1895716886255,1.36549213990938,63.2981491088867,1806.99045389559,0.03907498743090896,0.0636549213990938,7.108668133422251,-0.9367595029348837,-2.7542786372647696,4.147856088736642
TSS,1990,1279.18581775691,22.9477978307515,2.78401580624554,22.6459808349609,1197.83286103765,-0.0065709820702958945,0.0778401580624554,7.153979074651617,-1.4719482091726017,-2.5530978104993656,3.119982389603443
TSS,2000,1197.83286103765,22.8785984953851,2.65831046632059,25.4356002807617,1542.53215408965,0.025291134705261696,0.07658310466320589,7.088269253948658,-1.4749682759249616,-2.569378792318287,3.2361497785766087
TSS,2010,1542.53215408965,23.5907011298287,2.75588804167845,38.6372413635254,1529.24894566347,-0.000864859232564541,0.07755888041678449,7.341180601001275,-1.444317571525286,-2.5567178837713813,3.654216613512191
TUN,1990,2114.47034536085,27.0680584705567,2.09824676539887,43.0990982055664,2864.54703666618,0.030360588187130944,0.0709824676539887,7.656559632392753,-1.3068158074846135,-2.6453223668850163,3.763502073586083
TUN,2000,2864.54703666618,25.8988088362201,1.12222559070037,72.4827117919922,3906.90625867605,0.031033558733092548,0.0612222559070037,7.960165514264062,-1.350973209219745,-2.793244496960451,4.283348075383503
TUN,2010,3906.90625867605,25.8362686991415,1.07673286637757,88.1112289428711,3749.26841452928,-0.004118509112181456,0.060767328663775697,8.270501101594988,-1.3533909176884236,-2.8007029919419906,4.478599981606486
TUR,2000,6326.25746472488,24.011318241332,1.28297648712556,74.5879898071289,8472.57809050119,0.029212601788796633,0.0628297648712556,8.752464102488055,-1.4266448734165262,-2.767326354874847,4.311979499706195
TUR,2010,8472.57809050119,28.4520777825517,1.51943093763293,84.2024002075195,12338.643833135,0.03759012709738041,0.0651943093763293,9.044590120376022,-1.2569489953038964,-2.730383093362759,4.43322342686954
TZA,2010,801.29931640625,32.0172443063631,2.54448522649017,31.8920497894287,1041.25964355469,0.026195189927750384,0.0754448522649017,6.68623455567777,-1.1388955437606676,-2.5843533232011993,3.462356755827689
UGA,1990,369.839286985576,12.7040800379721,3.2344599665248,11.0182104110718,509.19755319016,0.031976750968936506,0.082344599665248,5.913068551778414,-2.063246981284951,-2.496842402344291,2.3995493958977487
UKR,2000,1409.22265625,19.8037790697674,-0.843515300409476,97.8325805664062,2285.93383789063,0.04837363779086834,0.041564846995905236,7.250793523722175,-1.6192974043899921,-3.1805004930859706,4.583257656189583
UKR,2010,2285.93383789063,18.3723680042121,-0.360396778842802,98.1416817681323,2324.107421875,0.0016561438110480609,0.04639603221157198,7.734529901630858,-1.694322389014722,-3.0705413360879836,4.586412166933641
UMC,1990,2402.94782233382,26.9905993597954,1.62089988511727,51.8381881713867,3401.7581851933,0.03475961682909716,0.0662089988511727,7.784451521948425,-1.3096815524690864,-2.7149388909696603,3.948127101035607
UMC,2000,3401.7581851933,24.6083181619435,1.00921793611471,67.0187606811523,5923.1985183612,0.055458418199813765,0.0600921793611471,8.132047690239396,-1.4020856635407224,-2.8118755730106186,4.204972590361888
UMC,2010,5923.1985183612,33.8943674288794,0.798255018018448,87.8220291137695,8611.33439075379,0.03742026946803545,0.05798255018018448,8.686631872237534,-1.08192133794698,-2.8476131726651914,4.475312370238652
URY,2000,11096.3309569487,14.4570209010912,0.373944815859448,96.8511276245117,14722.3780081191,0.028275414046022896,0.05373944815859448,9.314369788239542,-1.933990013920893,-2.9236079445748233,4.57317503278483
URY,2010,14722.3780081191,19.4076054759968,0.256129913246022,98.6642990112305,16443.3635000843,0.011055331144676472,0.052561299132460215,9.597123928699771,-1.6395051618991947,-2.945775187979202,4.591723168860231
UZB,2000,1269.72137546219,19.6000122865217,1.26281282930164,85.3468933105469,2144.6400056546,0.052417422176209885,0.0626281282930164,7.146552765983412,-1.6296399928884642,-2.77054076804201,4.446724049170206
UZB,2010,2144.6400056546,27.1781979326708,1.58433607799586,89.9835586547852,3249.05191094018,0.04153915253090865,0.0658433607799586,7.67072698774551,-1.302755080689357,-2.7204766792629793,4.499626972028449
VEN,1990,3762.27506756855,9.88970986648743,2.44084938719203,53.3853302001953,3740.0195496928,-0.0005933006978537491,0.0744084938719203,8.232779124564042,-2.3136753768315637,-2.598185178714247,3.9775359928728267
VEN,2000,3740.0195496928,24.1703919915729,1.89379499634952,59.0772895812988,4332.02681796507,0.014694468118220528,0.0689379499634952,8.226846117585504,-1.4200417733002442,-2.6745484548673937,4.078846579517002
VEN,2010,4332.02681796507,21.9716579748512,1.30934216855774,80.7240982055664,1255.37263090506,-0.12386030742171457,0.0630934216855774,8.37379079876771,-1.5154168370383418,-2.763138767079159,4.3910371453904435
VUT,2000,2841.73909435642,19.9139980235571,2.29858977943606,34.476390838623,2856.77377649901,0.0005276716002382109,0.0729858977943606,7.952171500908861,-1.613747283271119,-2.617489037394749,3.540274766262924
VUT,2010,2856.77377649901,37.0068927318604,2.34288677835416,55.240120859084,2771.87098808052,-0.0030170398781013573,0.0734288677835416,7.957448216911243,-0.9940660006434227,-2.611438126627801,4.0116895164294295
WLD,1990,6783.2055889084,26.0936120299994,1.74350563960908,53.2033500671387,7858.90796621258,0.014719787025109454,0.06743505639609079,8.82220506992335,-1.3434796514240182,-2.6965902717106958,3.9741213655518144
WLD,2000,7858.90796621258,24.4624865317714,1.36404895949606,59.471851348877,9298.74987325049,0.016823230770029517,0.0636404895949606,8.969402940174444,-1.4080294038323682,-2.754505382346659,4.085503114037329
WLD,2010,9298.74987325049,24.5624976427012,1.21683691645466,70.9471435546875,10541.8118545305,0.012546946215391586,0.0621683691645466,9.137635247874739,-1.4039493923300683,-2.7779089429164885,4.2619351428193815
WSM,2010,4081.15535978003,14.6447083760345,0.785366135493998,84.0352967940982,4283.06392492734,0.00482884990450323,0.05785366135493998,8.314135403728008,-1.92109111877559,-2.849838536853594,4.431236910513787
ZAF,1990,4544.23023212165,18.2312412035802,2.78138037228425,67.8069534301758,4700.87555500704,0.0033890432250274216,0.0778138037228425,8.421613626397736,-1.702033513845629,-2.5534364377924,4.216664747654836
ZAF,2000,4700.87555500704,15.0602810875446,0.914659168313889,74.3193817138672,5953.94506512821,0.02363052563363066,0.05914659168313889,8.45550405864801,-1.89310929927893,-2.8277363118047605,4.308371775228071
ZAF,2010,5953.94506512821,17.5956446037105,1.1829095702162,86.5922045596808,5569.58483319272,-0.006673352107205943,0.061829095702161996,8.691809314984317,-1.7375187802669407,-2.7833812210699325,4.4612097948847875
ZWE,1990,1653.56521361694,17.3769427588351,2.72471534157706,45.1692810058594,1677.34896793251,0.0014280859384899537,0.0772471534157706,7.4106889713882635,-1.7500259873297592,-2.5607452128700112,3.8104172320250926
ZWE,2000,1677.34896793251,13.5696410562881,0.917384654947152,40.0179290771484,1056.20884563889,-0.04625286155695889,0.05917384654947152,7.424969830773163,-1.9973351637595333,-2.827275615965195,3.689327580618964
